job_url,job_name,job_company,job_technologies_stack,job_description,job_other_info
https://www.tecnoempleo.com/beca-fullstack-developers-bnp-paribas/angular-node/rf-32371d5642c193a5b146,Beca Fullstack Developers,BNP Paribas,"['angular', 'node', 'JavaScript']","¿Hablas inglés, español?

¿Te gustaría trabajar en un ambiente internacional?

¿Quieres participar en el crecimiento de un equipo de TI que proporciona un servicio ...",08/05/2026Madrid (Híbrido)ProgramadorContrato prácticas
https://www.tecnoempleo.com/machine-learning-scientist-amazon/machine-learning-python/rf-46f81320c2ce33234f4c,Machine Learning Scientist,Amazon,"['Machine Learning', 'Python', 'Java']","Are you interested in changing how Amazon does marketing - moving beyond platform-optimized broad reach to campaigns that find the right customer, at the right moment, using ...",08/05/2026BarcelonaInteligencia Artificial/Machine Learning
https://www.tecnoempleo.com/desarrollador-software-net-senior-knowmad-mood/net-c/rf-3b11114eb24543206e49,Desarrollador/a de Software .NET Senior,knowmad mood,"['.net', 'C#', '.NET Core']","Desarrollador/a .NET  

Buscamos Desarrolladores/as de Software .NET Senior para poder trabajar en un conocido cliente del sector de la defensa

 Área Core de Negocio

...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/analista-programador-administracion-publica-sopra-/java/rf-882e1d58222363540742,Analista Programador/a - Administración pública,Sopra Steria,['java'],"Descripción de la empresa

Porque trabajar en Sopra Steria, también es sentir Sopra Steria.

Somos un reconocido líder europeo en consultoría, servicios digitales y ...",08/05/2026SevillaAnalista Programador
https://www.tecnoempleo.com/senior-frontend-engineer-react-typescript-knowmad-/redux-pinia/rf-0b021442f24e9302074d,Senior Frontend Engineer (React & TypeScript),knowmad mood,"['react', 'TypeScript', 'Redux']","We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio ...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/angular-full-stack-developer-knowmad-mood/java-udemy-business/rf-1c321737f2a3e3fb164e,Angular Full Stack Developer,knowmad mood,"['Java', 'Angular', 'Udemy Business']","We are knowmad mood!

Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio ...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/angular-frontend-developer-knowmad-mood/typescript-rxjs/rf-305a13a34277a36ad04c,Angular Frontend Developer,knowmad mood,"['Angular', 'TypeScript', 'RxJS']","We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio ...",08/05/2026Madrid (Híbrido)Programador
https://www.tecnoempleo.com/data-engineer-plexus/sql-server-oracle/rf-512d1057f2a1c3aa2346,Data Engineer,Plexus,"['SQL Server', 'Oracle', 'PostgreSQL']","Details

Join Plexus Tech. We are looking for a Data Engineer - Real-Time Data Processing.
 
 REQUIREMENTS: 
  - Relational databases: SQL Server, Oracle, PostgreSQL, etc...",08/05/2026Madrid (Híbrido)Base de Datos/DBA
https://www.tecnoempleo.com/specialist-i-software-engineering-ust/react-spring-boot/rf-d90f1a9562bf538fbd49,Specialist I - Software Engineering,UST,"['react', 'spring boot', 'asp.net']","PROSPECT SO

FULL‑STACK DEVELOPER (React + Java or .NET Backend)
RESPONSIBILITIES

- Design, develop, and maintain frontend components using React, aligned with ...",08/05/2026MadridProgramador
https://www.tecnoempleo.com/project-manager-it-responsable-proyectos-aubay/cloud-agile/rf-c78618de22bdf3b77349,Project Manager IT / Responsable de Proyectos,Aubay,"['Cloud', 'Agile']","Funciones

Gestión de proyectos de infraestructura de TI (actualizaciones de software, migraciones a Cloud, ampliaciones de recursos, etc.) en un cliente del sector pú...",08/05/2026Barcelona (Híbrido)Jefe de Proyecto
https://www.tecnoempleo.com/specialist-ii-cloud-infrastructure-services-ust/azure-devops-gitops/rf-e6181d01e29933f9174e,Specialist II - Cloud Infrastructure Services,UST,"['azure devops', 'gitops', 'jenkins']","Prospect SO

DEVOPS ENGINEER
RESPONSIBILITIES

- Enable and support development teams through a modern DevOps-driven approach across the full software delivery lifecycle...",08/05/2026MadridDevOps
https://www.tecnoempleo.com/qa-tester-canales-asisitidos-banca-ust/jira-agile/rf-98f117445243e38e3f4f,QA Tester (Canales Asisitidos - Banca),UST,"['jira', 'agile', 'confluence']"," ¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo!

Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada ...",08/05/2026100% remotoTester/QA
https://www.tecnoempleo.com/data-analyst-ust/sql-power-bi/rf-d9c918d212d103abc445,Data Analyst,UST,"['data', 'sql', 'power bi']","We are still looking for the very Top Talent…and we would be delighted if you were to join our team!

More in details, UST is a multinational company based in North ...",08/05/2026100% remotoAnalista
https://www.tecnoempleo.com/developer-android-ios-technical-product-owner-plex/android/rf-b4b41124e27dc3902742,Developer Android/IOS - Technical Product Owner,Plexus,"['android', 'ios']","Details

Join Plexus Tech. We are looking for a Technical Product Owner/Project Manager profile with a background in mobile APP development to join an important and stable ...",08/05/2026Madrid (Híbrido)Desarrollador Móvil
https://www.tecnoempleo.com/desarrollador-java-aws-ust/spring-boot-microservices/rf-8ed910fff252e3cba748,"Desarrollador Java, AWS",UST,"['java', 'spring boot', 'microservices']"," ¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo!

Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada ...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/programador-cobol-aubay/jcl-db2/rf-6b091c6d2292f3c9a744,Programador Cobol,Aubay,"['Cobol', 'JCL', 'DB2']","Funciones
 
 Programación de tareas y nuevos desarrollos de complejidad media/alta

Horario flexible de lunes a jueves de 7:30 a 9.30h hasta las 16:30 o 18.30h (en funci...",08/05/2026BarcelonaProgramador
https://www.tecnoempleo.com/senior-react-developer-plexus/react/rf-352114e162c8f395ad47,Senior React Developer,Plexus,['react'],"Details

Join Plexus Tech. We are looking for a React Developer to join a large-scale, long-term project with strong growth opportunities.
 
 With our hybrid model, ...",08/05/2026Madrid (Híbrido)Programador
https://www.tecnoempleo.com/desarrollador-python-con-frances-sopra-steria/fastapi/rf-1153123ea219f375e44b,Desarrollador/a Python con Francés,Sopra Steria,"['Python', 'FastAPI']","Descripción de la empresa

Porque trabajar en Sopra Steria, también es sentir Sopra Steria.

Somos un reconocido líder europeo en consultoría, servicios digitales y ...",08/05/2026MadridProgramador
https://www.tecnoempleo.com/desarrollador-full-stack-aubay/angular-spring/rf-a1d71184221d13cca24b,Desarrollador/a Full-Stack,Aubay,"['Angular', 'Spring', 'Hibernate']","Funciones
 
 Descripción del puesto
Buscamos un/a Desarrollador/a Full Stack con experiencia en tecnologías modernas (Angular, Spring e Hibernate) para incorporarse a un ...",08/05/2026Barcelona (Híbrido)Programador
https://www.tecnoempleo.com/senior-python-etl-developer-plexus/pyspark/rf-6f821563a2c473d54946,Senior Python ETL Developer,Plexus,"['Python', 'PySpark', 'ETL']","Details

Join Plexus Tech. We are looking for a Senior Python Developer specialized in ETL for an important project.
 
 We are looking for a professional with a strong ...",08/05/2026Madrid (Híbrido)Programador
https://www.tecnoempleo.com/ingeniero-sw-mantenimiento-ust/javascript-nodejs/rf-317310ee62955388d245,Ingeniero/a SW mantenimiento,UST,"['javascript', 'nodejs', 'rest api']","¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo!

Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada como ...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/desarrollador-java-con-frances-sopra-steria/spring/rf-a8ba1d78c219239c594b,Desarrollador/a Java con Francés,Sopra Steria,"['Java', 'Spring']","Descripción de la empresa

Porque trabajar en Sopra Steria, también es sentir Sopra Steria.

Somos un reconocido líder europeo en consultoría, servicios digitales y ...",08/05/2026SevillaProgramador
https://www.tecnoempleo.com/cloud-engineer-aubay/aws-azure/rf-afa6125632aa53633043,Cloud Engineer,Aubay,"['AWS', 'Azure', 'OpenShift']","Funciones
 
 Buscamos un/a ingeniero/a cloud para formar parte del equipo de Cloud Ops. 
El rol implica trabajar en las operaciones diarias, el rendimiento y la fiabilidad ...",08/05/2026Barcelona (Híbrido)DevOps
https://www.tecnoempleo.com/data-engineer-snowflake-aubay/sql-sap-iq/rf-7a5e15851229a3108f4e,Data Engineer - Snowflake,Aubay,"['SQL', 'Snowflake', 'SAP IQ']","Funciones

¿Quiénes somos?
Aubay es una multinacional europea de consultoría IT, creada en 1997, cotizada en bolsa (EURONEXT: AUB), con más de 7.500 profesionales y ...",08/05/2026100% remotoBig Data
https://www.tecnoempleo.com/specialist-i-software-engineering-ust/spring-aspnet/rf-f41d1ccdf289a384ec4e,Specialist I - Software Engineering,UST,"['spring', 'asp.net', 'cicd']","Prospect SO

BACKEND DEVELOPER (Java or .NET)RESPONSIBILITIES

- Design, develop, and maintain backend services in a distributed, service‑oriented architecture.

- ...",08/05/2026MadridProgramador
https://www.tecnoempleo.com/desarrollador-net-senior-knowmad-mood/net-net-core/rf-794d17a8d2a403350b44,Desarrollador .NET Senior,knowmad mood,"['.net', 'Net Core']","We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. 

 Formado por más de 3.000 ...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/it-support-eng-i-ons-amazon/windows-mac/rf-e98e18b8d2b4a3150d48,IT Support Eng I (ONS),Amazon,"['Windows', 'Mac', 'Linux']","Are you passionate about solving technical challenges and helping people? Do you thrive in a dynamic, high-impact environment? Join Amazon´s IT Services team as an ITS ...",08/05/2026MadridRedes
https://www.tecnoempleo.com/ai-architect-and-java-software-architect-knowmad-m/llm-inteligencia-artifi/rf-44171fc30245b350de43,AI Architect and Java Software Architect,knowmad mood,"['java', 'LLM', 'Inteligencia Artificial']","We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio ...",08/05/2026100% remotoArquitecto TIC
https://www.tecnoempleo.com/desarrollador-frontend-senior-knowmad-mood/html-css/rf-020a158d02a3b302c045,Desarrollador/a Frontend Senior,knowmad mood,"['HTML', 'CSS', 'JavaScript']","We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio ...",08/05/2026100% remotoDesarrollador Web
https://www.tecnoempleo.com/full-stack-engineer-java-react-ust/springboot-sql/rf-6e271c1f921133164244,Full Stack Engineer (Java/React),UST,"['java', 'springboot', 'sql']","We are looking for the very Top Talent…and we would be delighted if you were to join our team!

More in details, UST is a multinational company based in North America, ...",08/05/2026Madrid (Híbrido)Programador
https://www.tecnoempleo.com/senior-net-developers-plexus/net/rf-558e16bb221963452c48,Senior .NET Developers,Plexus,['.net'],"Details

Join Plexus Tech. We are looking for senior profiles with a minimum of 7 years of experience in .NET to join a project in the leisure sector.
 
REQUIREMENTS...",08/05/2026Madrid (Híbrido)Programador
https://www.tecnoempleo.com/aws-cloud-engineer-con-ingles-aubay/terraform-python/rf-21ba1ee33271a3060f48,AWS Cloud Engineer con inglés,Aubay,"['AWS', 'Terraform', 'Python']","Funciones
 
 - Diseñar y arquitectar infraestructuras AWS seguras y escalables.
- Implementar Infraestructura como Código (Terraform) y automatizar despliegues con GitLab...",08/05/2026Barcelona (Híbrido)DevOps
https://www.tecnoempleo.com/ai-project-manager-junior-knowmad-mood/project-manager/rf-96be13f1d22213d82548,AI Project Manager Junior,knowmad mood,['Project Manager'],"We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio ...",08/05/2026Baleares (Híbrido)Inteligencia Artificial/Machine Learning
https://www.tecnoempleo.com/devops-con-carrera-ingenieria-finalizada-aubay/gitlab-ci-cd/rf-19cd177042aec3629d4c,DevOps (con carrera/ingeniería finalizada),Aubay,"['GitLab', 'CI/CD', 'Jenkins']","Funciones
 
 MODALIDAD HÍBRIDA TELETRABAJO EN BARCELONA CENTRO: 1-2 DÍAS PRESENCIALES/3-4 DÍAS EN REMOTO A LA SEMANA

Responsabilidades:
- Diseño, implementación y ...",08/05/2026Barcelona (Híbrido)DevOps
https://www.tecnoempleo.com/frontend-react-100-remoto-knowmad-mood/vue-redux/rf-f2a7149ba27463937242,Frontend React (100% remoto),knowmad mood,"['react', 'vue', 'Redux']","Únete a nuestro equipo como Frontend React, se trata de uno de nuestros principales clientes, cliente automóvil muy conocido (100% remoto)

¿Qué se valora?

Stack Té...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/junior-data-scientist-gfr-technologies-se/python-pandas/rf-b86916d1d2ed434a0840,Junior Data Scientist,GFR Technologies SE,"['Python', 'Pandas', 'NumPy']","GFT es una compañía pionera en transformación digital que desarrolla soluciones sostenibles basadas en nuevas tecnologías, como la inteligencia artificial y blockchain/DLT...",08/05/2026ValenciaAnalista
https://www.tecnoempleo.com/software-engineer-java-sector-bancario-knowmad-moo/spring/rf-becf1a7402e763f9ff41,Software Engineer Java - Sector Bancario,knowmad mood,"['java', 'spring']","We are knowmad mood! 

 Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. 

 Formado por más de 3.000 ...",08/05/2026100% remotoProgramador
https://www.tecnoempleo.com/data-analyst-supply-chain-randstad-es/power-bi-supply-chain/rf-d62e1b0162d703b45246,Data Analyst Supply Chain,Randstad ES,"['power bi', 'data', 'Supply Chain']","¿ Quieres unirte a un apasionante reto en una empresa líder en el sector energético?
 En Randstad estamos buscando alguien como tú, para incorporarse como Data Analyst al...",08/05/2026MadridAnalista
https://www.tecnoempleo.com/qa-tester-accesibilidad-ust/jira-confluence/rf-0d8218eed26483e8cd4a,QA Tester Accesibilidad,UST,"['QA', 'jira', 'confluence']","¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo!

Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada como ...",08/05/2026100% remotoTester/QA
https://www.tecnoempleo.com/desarrollador-java-con-frances-sopra-steria/java/rf-5ec01fa58210a343b642,Desarrollador/a Java con Francés,Sopra Steria,['java'],"Descripción de la empresa

Porque trabajar en Sopra Steria, también es sentir Sopra Steria.

Somos un reconocido líder europeo en consultoría, servicios digitales y ...",08/05/2026MadridProgramador
https://www.tecnoempleo.com/senior-full-stack-developer-oxon-epidemiology/nodejs-javascript/rf-24db113b625d23fa494c,Senior Full Stack Developer,Oxon Epidemiology,"['Node.js', 'JavaScript', 'React']",OXON Epidemiology busca incorporar un/a Senior Full Stack Developer al departamento de Data Management para participar en la evolución de su plataforma EDC y de otras ...,08/05/2026Madrid (Híbrido) y otrasAnalista Programador
https://www.tecnoempleo.com/ingeniero-informatico-con-conocimiento-sap-orona/hana-abap/rf-b27c165b82c1639d2b45,Ingeniero/a Informático/a con conocimiento SAP,ORONA,"['SAP', 'HANA', 'ABAP']","¿Te apasiona la informática y te gustaría tener la oportunidad de crecer profesionalmente en un grupo global, líder europeo en sistemas de elevación?
Si asumir retos ...",08/05/2026Gipuzkoa (Híbrido) y otrasConsultor
https://www.tecnoempleo.com/project-control-services-practitioner-cmv-consulto/atlassian-jira/rf-75fd1f1b52b9a390a64c,Project Control Services Practitioner,CMV Consultores,"['Atlassian', 'Jira', 'Confluence']","¿Eres el referente técnico que convierte a Jira en una herramienta de alto rendimiento? Buscamos un Administrador Senior Atlassian para liderar la arquitectura, automatizaci...",08/05/2026100% remotoAdministrador27.000€ - 33.000€ b/a
https://www.tecnoempleo.com/analista-programador/gravitee-wso2/rf-32931e2b32d6d3eeb642,Analista Programador,NEXYRA,"['GRAVITEE', 'WSO2', '8N8']","Funciones y Responsabilidades:

Como Analista Programador del área de integración, te unirás a un equipo dinámico y en crecimiento de personas apasionadas por la integraci...",08/05/2026Alicante (Híbrido)Analista Programador24.000€ - 36.000€ b/a
https://www.tecnoempleo.com/perfil-fullstack-javascript-nodejs-arelance/typescrit-vue3-nodejs/rf-82d7190ee27ab3a75845,Perfil FullStack (Javascript y NodeJS),Arelance,"['Javascript', 'Typescrit', 'Vue3 NodeJS']","En Arelance sabemos que las personas son el activo más importante dentro de una empresa 💡, y por tanto invertimos muchos esfuerzos en buscar a los mejores profesionales ...",08/05/2026Barcelona (Híbrido)Analista Programador27.000€ - 30.000€ b/a
https://www.tecnoempleo.com/tecnico-micro-grupo-sermicro/ticketing-ios/rf-871418dfd2555336e448,Técnico/a micro,Grupo Sermicro,"['ticketing', 'IOS', 'ANDROID']",Grupo Sermicro es una empresa de referencia de Soluciones y Servicios TIC que ayuda a las empresas a desplegar su estrategia de negocio mediante un uso eficiente e innovador ...,08/05/2026Madrid (Presencial)Soporte Técnico
https://www.tecnoempleo.com/integration-engineer-mirth-baoss/soap-sql-server/rf-900e194bc2251360cb49,Integration Engineer (MIRTH),Baoss,"['Mirth', 'SOAP', 'SQL Server']","🧩 Descripción del puesto

Buscamos un Integration Engineer con experiencia en Mirth Connect para incorporarse a un importante proyecto del sector Mutuas, participando en ...",08/05/2026Madrid (Híbrido) y otrasTécnico Software
https://www.tecnoempleo.com/consultor-sap-sd-remoto-arelance/sap-sd-sap-mm/rf-4f731851e2b8c3387843,Consultor/a SAP - SD (Remoto),Arelance,"['SAP SD', 'SAP MM']",En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por tanto invertimos muchos esfuerzos en buscar los mejores profesionales para ...,08/05/2026100% remotoConsultor27.000€ - 42.000€ b/a
https://www.tecnoempleo.com/business-analyst-tuyu-technology/mainframe/rf-0edd120d42d5b3ea2144,Business Analyst,Tuyú Technology,['Mainframe'],"¡Impulsa tu carrera con TUYÚ Technology! 

¿Te apasiona la tecnología y buscas un desafío que realmente marque la diferencia? Estamos en la búsqueda de un/a Business ...",08/05/2026Madrid (Híbrido)Analista27.000€ - 30.000€ b/a
https://www.tecnoempleo.com/project-manager-aws-powercenter-baoss/aws/rf-73881093726343d1d441,Project Manager - AWS y Powercenter,Baoss,"['AWS', 'Powercenter']",Buscamos un/a perfil técnico especializado en AWS y desarrollo Batch/Backend para incorporarse a un proyecto tecnológico con equipos multidisciplinares. La persona ...,08/05/2026Madrid y otrasConsultor
https://www.tecnoempleo.com/software-engineer-team-lead-tech-cdmon/php-laravel/rf-1594101e12472369ab4d,Software Engineer Team Lead - Tech,cdmon,"['PHP', 'Laravel', 'Go']","SOBRE NOSOTROS

En cdmon llevamos más de dos décadas construyendo una internet más accesible, segura y eficiente para miles de usuarios en España y el mundo. Somos mucho m...",08/05/2026Barcelona (Híbrido) y otrasJefe de Equipo48.000€ - 72.000€ b/a
https://www.tecnoempleo.com/consultor-sap-fi-sap-drc-baoss/sap-fi-sap-drc/rf-542e1f0d82ac9368a545,Consultor/a SAP FI (SAP DRC),Baoss,"['SAP FI', 'SAP DRC']","Descripción del puesto

Buscamos un/a Consultor/a SAP FI con experiencia en SAP DRC para incorporarse a un proyecto internacional. La persona seleccionada participará en ...",08/05/2026100% remotoConsultor
https://www.tecnoempleo.com/analista-programador-java-team-lead-cmv-consultore/spring-oracle/rf-a9801026a29bd31f6348,Analista Programador Java (Team Lead),CMV Consultores,"['JAVA', 'spring', 'Oracle']",¿Tienes experiencia en Java y buscas dar el paso hacia el liderazgo técnico? Te incorporarás a un equipo especializado en el desarrollo y evolución de una plataforma ...,08/05/2026Madrid (Híbrido) y otrasAnalista Programador
https://www.tecnoempleo.com/ingeniero-datos-prevencion-fraude-cajamar-tecnolog/sql-azure/rf-37a713d6a231734c0142,Ingeniero de Datos - Prevención Fraude,Cajamar Tecnología,"['SQL', 'Azure', 'AWS']","Ingeniero de Datos - Prevención del Fraude y Financiación del Terrorismo

Cajamar Tecnología es una empresa de servicios que forma parte del Grupo Financiero Cajamar, con ...",08/05/2026Almería (Híbrido) y otrasBig Data
https://www.tecnoempleo.com/devops-engineer-cdmon/linux-python/rf-b4f81ed1d2d953d26e43,DevOps Engineer,cdmon,"['linux', 'python', 'go']","SOBRE NOSOTROS

En cdmon llevamos más de dos décadas construyendo una internet más accesible, segura y eficiente para miles de usuarios en España y el mundo. Somos mucho m...",08/05/2026Barcelona (Híbrido) y otrasDevOps27.000€ - 42.000€ b/a
https://www.tecnoempleo.com/tecnico-senior-seguridad-identidad-serem/ssl-troubleshotting/rf-f8931fe52226832a0b42,Técnico/a senior de seguridad de identidad,Serem,"['SSL', 'troubleshotting', 'EPP']","¿Buscas nuevas oportunidades? ¡Envíanos tu currículum y descubre el camino hacia el éxito! ¡Visita nuestra web!
En SEREM estamos comprometidos con diversos proyectos y ...",08/05/2026100% remotoCiberseguridad
https://www.tecnoempleo.com/analista-programador-python-data-inkoova/sql-git/rf-5e4c1fff02d3f381bd4a,Analista Programador/a Python (Data),Inkoova,"['Python', 'SQL', 'Git']","En Inkoova, empresa informática en crecimiento, buscamos incorporar un/a Analista Programador/a Python para unirse a nuestro equipo de data.
Funciones:
•	Análisis de ...",08/05/2026Barcelona (Híbrido)Analista Programador
https://www.tecnoempleo.com/programador-java-second-window/sonar-jenkins/rf-18e81d88427793004e48,Programador Java,Second Window,"['Java', 'Sonar', 'Jenkins']","Desde Second Window estamos en búsqueda de un perfil de Programador Java con 1 año y medio de experiencia laboral, para incorporar a un puesto para un proyecto de la ...",08/05/2026MadridProgramador
https://www.tecnoempleo.com/qa-tester-senior-api-testing-baoss/qa/rf-9027101772dde3f38c42,QA Tester Senior - API Testing,Baoss,"['QA', 'testing']","Buscamos QA Tester para incorporarse a un proyecto internacional trabajando directamente con el Test Manager del cliente dentro de uno o varios squads Agile.

La persona ...",08/05/2026Madrid y otrasTester/QA
https://www.tecnoempleo.com/consultor-tecnico-funcional-sap-fi-green-code-s-s-/sap-fi-abap/rf-c1d71f95c250d30eff4b,Consultor/a Técnico-Funcional SAP FI,Green Code S&S IT,"['SAP FI', 'ABAP', 'hana']","Buscamos un/a Consultor/a Técnico-Funcional SAP S/4HANA Finance (Debug & Evolutivos)

* Ubicación: 100% Remoto
* Horario: Lunes a jueves de 08:00 a 18:00 | Viernes de 08:00 ...",08/05/2026100% remotoAnalista24.000€ - 33.000€ b/a
https://www.tecnoempleo.com/technical-lead/gravitee-wso2/rf-28931646f269f370b042,Technical Lead,NEXYRA,"['Gravitee', 'WSO2', 'AWS']","Funciones y Responsabilidades:

Como Technical Lead del área de integración, te unirás a un equipo dinámico y en crecimiento de personas apasionadas por la integración y ...",08/05/2026Alicante (Híbrido)Jefe de Equipo45.000€ - 48.000€ b/a
https://www.tecnoempleo.com/jefe-proyecto-intranet-lumapps-banca-digital-talen/roadmap/rf-34861b55f26e43e3af40,Jefe/a de proyecto Intranet (LUMAPPS) - Banca,Digital Talent Agency,"['Lumapps', 'intranet', 'roadmap']","OFERTA LABORAL – JEFE/A DE PROYECTO INTRANET (LUMAPPS)

Modalidad: Híbrido

Ubicación: España (preferencia zona norte)

Nivel de inglés: Medio (B1)

Experiencia ...",08/05/2026100% remotoJefe de Proyecto
https://www.tecnoempleo.com/responsable-qa-testing-networking-serem/wan-lan/rf-5c151da5a23e23bc364d,Responsable de QA & Testing - Networking,Serem,"['wan', 'lan', 'sd wan']","Buscamos un/a Responsable de QA y Testing con fuerte experiencia en redes para incorporarse a un programa internacional de transformación tecnológica de gran escala.

Tendr...",08/05/2026100% remotoRedes
https://www.tecnoempleo.com/ingeniero-electronica-potencia-sedecal/altium/rf-826012de226ab3b22340,Ingeniero de Electrónica de Potencia,Sedecal,['Altium'],"En SEDECAL, referente mundial en equipos de rayos x médicos, trabajarás diseñando en la parte de electrónica de potencia de los proyectos de I + D de nuevos desarrollos de...",08/05/2026Madrid (Híbrido)Ingenieros/Industria
https://www.tecnoempleo.com/nodejs-angular-senior-fullstack-grupo-sermicro/nodejs-mongodb/rf-3f831c9432a2c339f14a,NODE.JS/ANGULAR Senior Fullstack,Grupo Sermicro,"['Node.js', 'Angular', 'MongoDB']","This opportunity is only for residents in Spain

At DIMÁTICA, a company recognised as a Microsoft PARTNER, we specialise in software design, development and maintenance ...",08/05/2026100% remotoAnalista Programador
https://www.tecnoempleo.com/consultor-experto-en-gestion-documental-digital-ta/sql-bpmn/rf-1d71192c12ed43744643,Consultor/a Experto/a en Gestión Documental,Digital Talent Agency,"['SQL', 'BPMN', 'XML']","OFERTA LABORAL – CONSULTOR/A EXPERTO/A EN GESTIÓN DOCUMENTAL Y ARCHIVO

Ubicación: Cataluña (preferiblemente Girona o Barcelona)

Modalidad: Remoto (teletrabajo con ...",08/05/2026100% remotoConsultor
https://www.tecnoempleo.com/engineer-adobe-analytics-cmv-consultores/adobe-analytics-sql/rf-b8bd1e63925513c43d42,Engineer Adobe Analytics,CMV Consultores,"['Adobe Analytics', 'SQL', 'phyton']","Desde CMV Consultores te brindamos las mejores oportunidades, en importantes clientes.

Se necesita un perfil con experiencia al menos de 3 años trabajando con Adobe ...",08/05/2026Madrid (Híbrido)Analista30.000€ - 33.000€ b/a
https://www.tecnoempleo.com/analista-datos-oracle-plsql-arelance/etl-pl-sql/rf-1cd91197c204e3575242,Analista de Datos - Oracle PLSQL,Arelance,"['ETL', 'PL/SQL', 'PowerCenter']",En Arelance sabemos que las personas son el activo más importante dentro de una empresa y por ello invertimos grandes esfuerzos en seleccionar a los mejores profesionales y ...,08/05/2026100% remotoProgramador24.000€ - 30.000€ b/a
https://www.tecnoempleo.com/test-automation-engineer-social-you/python-qa/rf-3cd31afd92454338c442,Test Automation Engineer,Social You,"['python', 'QA', 'XCTest']","En Social You buscamos un Test Automation Engineer con experiencia Mid–Senior (3–5+ años) para incorporarse de forma presencial en Madrid (5 días/semana).
Un rol clave ...",08/05/2026Madrid (Presencial)Tester/QA39.000€ - 48.000€ b/a
https://www.tecnoempleo.com/developer-java-oracle-html-css-serem/spring-javascript/rf-a9da1e57a23843f2574c,"Developer Java (Oracle, HTML, CSS)",Serem,"['Java', 'spring', 'Oracle']","En serem buscamos un Developer Java con experiencia en tecnologías como Java, Spring, Oracle, HTML, CSS, JavaScript, REST, SOAP, JPA, Hibernate y Git para unirse a un equipo ...",08/05/2026Madrid (Híbrido)Analista Programador24.000€ - 27.000€ b/a
https://www.tecnoempleo.com/desarrolladores-backend-node-typescript-con-ia-pan/nodejs-javascript/rf-ad6117ad8239a3ce6f42,Desarrolladores Backend (Node + TypeScript) con IA,PANEL Sistemas Informáticos,"['Node.js', 'TypeScript', 'JavaScript']","🚀 ¡Estamos contratando! Desarrollador Backend (Node + TypeScript) con enfoque en IA
📍 100% Remoto
🧑 💻 Experiencia: 3 años

¿Te apasiona construir soluciones ...",08/05/2026100% remotoAnalista Programador
https://www.tecnoempleo.com/desarrollador-senior-backend-java-baoss/spring-soap/rf-8eb61883821663c32146,Desarrollador/a Senior Backend Java,Baoss,"['Java', 'spring', 'SOAP']",Buscamos un/a Desarrollador/a Senior Backend con experiencia en tecnologías Java para incorporarse a un proyecto estable. La persona seleccionada participará en el ...,08/05/2026Madrid (Híbrido)Desarrollador Web
https://www.tecnoempleo.com/ingeniero-fabricacion-sedecal/ingenieria/rf-cb7c1c7bd2b4a3667f43,Ingeniero/a de fabricación,Sedecal,['ingenieria'],"Grado de Ingeniería Mecánica, Electrónica o similar o experiencia equiparable.

Nivel de Inglés intermedio.

Descripción
•	Responsabilidad técnica sobre las líneas de...",08/05/2026Madrid (Presencial)Ingenieros/Industria33.000€ - 42.000€ b/a
https://www.tecnoempleo.com/desarrollador-java-spark-cas-training/golang-apache/rf-4fbb172c72fc6369d642,Desarrollador/a Java + Spark,CAS TRAINING,"['JAVA', 'GOLANG', 'SPARK']","Desarrollador/a Backend Senior (Java + Spark) – 100% Teletrabajo

Buscamos un/a desarrollador/a senior con sólida experiencia en tecnologías backend y procesamiento de ...",08/05/2026100% remotoAnalista Programador30.000€ - 36.000€ b/a
